,accessRights,associatedReferences,basisOfRecord,bibliographicCitation,catalogNumber,class,classKey,collectionCode,collectionID,continent,coordinateUncertaintyInMeters,country,countryCode,county,crawlId,datasetKey,datasetName,dateIdentified,day,decimalLatitude,decimalLongitude,dynamicProperties,elevation,elevationAccuracy,endDayOfYear,epoch,eventDate,extensions,facts,family,familyKey,fieldNotes,gbifID,genericName,genus,genusKey,geodeticDatum,georeferenceProtocol,georeferenceRemarks,georeferenceSources,higherClassification,higherGeography,identifiedBy,identifier,identifiers,individualCount,infraspecificEpithet,institutionCode,institutionID,issues,key,kingdom,kingdomKey,language,lastCrawled,lastInterpreted,lastParsed,license,lifeStage,locality,locationAccordingTo,locationRemarks,media,modified,month,nomenclaturalCode,occurrenceID,occurrenceRemarks,order,orderKey,ownerInstitutionCode,parentNameUsage,phylum,phylumKey,preparations,previousIdentifications,protocol,publishingCountry,publishingOrgKey,recordedBy,references,relations,rightsHolder,samplingProtocol,scientificName,scientificNameID,sex,source,species,speciesKey,specificEpithet,startDayOfYear,stateProvince,taxonKey,taxonRank,taxonRemarks,type,typeStatus,verbatimEventDate,vernacularName,year
521,,,PRESERVED_SPECIMEN,,USNMENT999321,Insecta,216,Entomology,,,,Canada,CA,West Kootenay Region,40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,,49.9133,-116.911,,,,,1906,1908-01-01T00:00:00.000+0000,{},[],Apidae,4334,,1317698552,Bombus,Bombus,1340278,WGS84,Google Earth,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, British Columbia, West Kootenay Region",Franklin,http://n2t.net/ark:/65665/315efa3d0-656d-4e53-9fea-f45f56746aac,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,['GEODETIC_DATUM_ASSUMED_WGS84'],1317698552,Animalia,1,,2018-03-05T16:44:40.851+0000,2018-03-05T16:57:27.350+0000,2018-03-05T16:46:39.927+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Kaslo,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10727703', 'type': 'StillImage', 'title': 'USNMENT00999321'}]",,1.0,,http://n2t.net/ark:/65665/315efa3d0-656d-4e53-9fea-f45f56746aac,Transcribed by digital volunteers Bombus melanopygus Nylander  det. Franklin Jan. 1908 Kaslo 11.6 BC,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,H. Dyar,,[],,,"Bombus melanopygus Nylander, 1848",,FEMALE,,Bombus melanopygus,1340518.0,melanopygus,,British Columbia,1340518,SPECIES,,PhysicalObject,,Jan. 1908,,1908
522,,,PRESERVED_SPECIMEN,,USNMENT996773,Insecta,216,Entomology,,,,Canada,CA,North Okanagan,40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,,50.2667,-119.272,,,,,1906,1908-01-01T00:00:00.000+0000,{},[],Apidae,4334,,1322574362,Bombus,Bombus,1340278,WGS84,Google Earth,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, British Columbia, North Okanagan",Franklin,http://n2t.net/ark:/65665/3eda0d57f-c3a7-4411-bc29-f829b8713ab3,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,['GEODETIC_DATUM_ASSUMED_WGS84'],1322574362,Animalia,1,,2018-03-05T21:18:09.255+0000,2018-03-05T21:36:56.601+0000,2018-03-05T21:19:49.354+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Vernon (Venable),,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10708016', 'type': 'StillImage', 'title': 'USNMENT00996773'}]",,1.0,,http://n2t.net/ark:/65665/3eda0d57f-c3a7-4411-bc29-f829b8713ab3,Transcribed by digital volunteers Bombus centralis Cresson,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,[Not Stated],,[],,,"Bombus centralis Cresson, 1864",,FEMALE,,Bombus centralis,1340324.0,centralis,,British Columbia,1340324,SPECIES,,PhysicalObject,,"January, 1908",,1908
523,,,PRESERVED_SPECIMEN,,USNMENT1003966,Insecta,216,Entomology,,,,Canada,CA,West Kootenay Region,40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,,49.9133,-116.911,,,,,1906,1908-01-01T00:00:00.000+0000,{},[],Apidae,4334,,1319461224,Bombus,Bombus,1340278,WGS84,Google Earth,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, British Columbia, West Kootenay Region",Franklin,http://n2t.net/ark:/65665/363f06e01-45c6-4310-a8d4-9c457e5c0fb8,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,['GEODETIC_DATUM_ASSUMED_WGS84'],1319461224,Animalia,1,,2018-03-05T17:20:31.524+0000,2018-03-05T17:33:01.273+0000,2018-03-05T17:20:31.532+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Kaslo,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10727721', 'type': 'StillImage', 'title': 'USNMENT01003966'}]",,1.0,,http://n2t.net/ark:/65665/363f06e01-45c6-4310-a8d4-9c457e5c0fb8,Transcribed by digital volunteers Bombus melanopygus Nylander  det. Franklin Jan. 1908 Kaslo 29.6 BC,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,R. Currie,,[],,,"Bombus melanopygus Nylander, 1848",,FEMALE,,Bombus melanopygus,1340518.0,melanopygus,,British Columbia,1340518,SPECIES,,PhysicalObject,,Jan. 1908,,1908
524,,,PRESERVED_SPECIMEN,,USNMENT1009268,Insecta,216,Entomology,,,,Canada,CA,West Kootenay Region,40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,,49.9133,-116.911,,,,,1906,1908-01-01T00:00:00.000+0000,{},[],Apidae,4334,,1322311027,Bombus,Bombus,1340278,WGS84,Google Earth,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, British Columbia, West Kootenay Region",Franklin,http://n2t.net/ark:/65665/3e1ffc959-5777-4b83-a17a-3ef61c79689f,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,['GEODETIC_DATUM_ASSUMED_WGS84'],1322311027,Animalia,1,,2018-03-05T21:16:31.544+0000,2018-03-05T21:31:33.106+0000,2018-03-05T21:17:47.109+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Kaslo,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10727698', 'type': 'StillImage', 'title': 'USNMENT01009268'}]",,1.0,,http://n2t.net/ark:/65665/3e1ffc959-5777-4b83-a17a-3ef61c79689f,Transcribed by digital volunteers Bombus melanopygus Nylander  det. Franklin Jan. 1908 Kaslo 9.6 BC,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,R. Currie,,[],,,"Bombus melanopygus Nylander, 1848",,FEMALE,,Bombus melanopygus,1340518.0,melanopygus,,British Columbia,1340518,SPECIES,,PhysicalObject,,Jan. 1908,,1908
525,,,PRESERVED_SPECIMEN,,USNMENT999404,Insecta,216,Entomology,,,,Canada,CA,West Kootenay Region,40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,,49.9756,-117.227,,,,,1906,1908-01-01T00:00:00.000+0000,{},[],Apidae,4334,,1318934385,Bombus,Bombus,1340278,WGS84,Google Earth,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, British Columbia, West Kootenay Region",Franklin,http://n2t.net/ark:/65665/34c99fdf2-fe20-423b-8b09-4dc34122550b,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,['GEODETIC_DATUM_ASSUMED_WGS84'],1318934385,Animalia,1,,2018-03-05T16:52:07.639+0000,2018-03-05T17:22:11.837+0000,2018-03-05T16:55:56.688+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Sandon,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10727716', 'type': 'StillImage', 'title': 'USNMENT00999404'}]",,1.0,,http://n2t.net/ark:/65665/34c99fdf2-fe20-423b-8b09-4dc34122550b,Transcribed by digital volunteers Bombus melanopygus Nylander  det. Franklin Jan. 1908 Sandon 13.8 BC,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,R. Currie,,[],,,"Bombus melanopygus Nylander, 1848",,FEMALE,,Bombus melanopygus,1340518.0,melanopygus,,British Columbia,1340518,SPECIES,,PhysicalObject,,Jan. 1908,,1908
526,,,PRESERVED_SPECIMEN,,USNMENT1000548,Insecta,216,Entomology,,,,Canada,CA,[Not Stated],40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,,45.3969,-66.3072,,,,274,1906,1908-09-01T00:00:00.000+0000,{},[],Apidae,4334,,1317662756,Bombus,Bombus,1340278,WGS84,Google Earth,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, New Brunswick, [Not Stated]",,http://n2t.net/ark:/65665/3145bfa03-f587-4fe8-80c1-be3196863f65,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,['GEODETIC_DATUM_ASSUMED_WGS84'],1317662756,Animalia,1,,2018-03-05T16:44:29.021+0000,2018-03-05T16:56:34.373+0000,2018-03-05T16:46:21.561+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Nerepis,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10725901', 'type': 'StillImage', 'title': 'USNMENT01000548'}]",,9.0,,http://n2t.net/ark:/65665/3145bfa03-f587-4fe8-80c1-be3196863f65,Transcribed by digital volunteers,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,A. Leavitt,,[],,,"Bombus insularis (Smith, 1861)",,,,Bombus insularis,1340331.0,insularis,274,New Brunswick,1340331,SPECIES,,PhysicalObject,,8 Sep,,1908
527,,,PRESERVED_SPECIMEN,,USNMENT999640,Insecta,216,Entomology,,,,Canada,CA,Regional District of Central Kootenay,40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,,49.9133,-116.911,,,,,1906,1908-01-01T00:00:00.000+0000,{},[],Apidae,4334,,1319499806,Bombus,Bombus,1340278,WGS84,Google Earth,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, British Columbia, Regional District of Central Kootenay",Franklin,http://n2t.net/ark:/65665/3659e07b4-b163-4526-95a5-94f954d9fa7f,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,['GEODETIC_DATUM_ASSUMED_WGS84'],1319499806,Animalia,1,,2018-03-05T17:24:27.415+0000,2018-03-05T17:34:17.250+0000,2018-03-05T17:24:27.420+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Kaslo,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10727756', 'type': 'StillImage', 'title': 'USNMENT00999640'}]",,1.0,,http://n2t.net/ark:/65665/3659e07b4-b163-4526-95a5-94f954d9fa7f,Transcribed by digital volunteers Bombus   melanopygus Nylander det. Franklin Jan. 1908 Kaslo 29.6 BC,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,A. Caudell,,[],,,"Bombus melanopygus Nylander, 1848",,FEMALE,,Bombus melanopygus,1340518.0,melanopygus,,British Columbia,1340518,SPECIES,,PhysicalObject,,Jan. 1908,,1908
528,,,PRESERVED_SPECIMEN,,USNMENT999660,Insecta,216,Entomology,,,,Canada,CA,West Kootenay Region,40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,,49.9133,-116.911,,,,,1906,1908-01-01T00:00:00.000+0000,{},[],Apidae,4334,,1322262431,Bombus,Bombus,1340278,WGS84,Google Earth,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, British Columbia, West Kootenay Region",Franklin,http://n2t.net/ark:/65665/3dfd6a60e-1fc3-452e-a1ca-d8a8d499926f,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,['GEODETIC_DATUM_ASSUMED_WGS84'],1322262431,Animalia,1,,2018-03-05T21:16:15.039+0000,2018-03-05T21:30:41.311+0000,2018-03-05T21:17:24.874+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Kaslo,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10727718', 'type': 'StillImage', 'title': 'USNMENT00999660'}]",,1.0,,http://n2t.net/ark:/65665/3dfd6a60e-1fc3-452e-a1ca-d8a8d499926f,Transcribed by digital volunteers Bombus melanopygus Nylander  det. Franklin Jan. 1908 Kaslo 13.6 BC,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,R. Currie,,[],,,"Bombus melanopygus Nylander, 1848",,FEMALE,,Bombus melanopygus,1340518.0,melanopygus,,British Columbia,1340518,SPECIES,,PhysicalObject,,Jan. 1908,,1908
529,,,PRESERVED_SPECIMEN,,Insect Collection 256599,Insecta,216,Insect Collection,,,,Canada,CA,,1,68513375-3aa5-4f6f-9975-d97d56c21d61,,,13.0,44.6,-65.75,,,,,1906,1908-07-13T00:00:00.000+0000,{},[],Apidae,4334,,436404511,Bombus,Bombus,1340278,WGS84,,,,,,,,[],,,INHS,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID']",436404511,Animalia,1,,2013-09-07T07:22:45.000+0000,2018-02-04T00:08:11.061+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,,Digby,,,,,7.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,US,fd0038d0-3e7b-11d9-8439-b8a03c50a862,,,[],,,"Bombus terricola Kirby, 1837",,,,Bombus terricola,1340493.0,terricola,,Nova Scotia,1340493,SPECIES,,,,,,1908
530,,,PRESERVED_SPECIMEN,,USNMENT1044101,Insecta,216,Entomology,,,1589.0,Canada,CA,[Not Stated],40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,7.0,56.5406,-61.6986,,,,220,1906,1908-08-07T00:00:00.000+0000,{},[],Apidae,4334,,1320575743,Bombus,Bombus,1340278,WGS84,GEOLocate,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, Newfoundland and Labrador, [Not Stated]",,http://n2t.net/ark:/65665/39537e03d-db77-47c3-aa97-14512a485802,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,['TAXON_MATCH_HIGHERRANK'],1320575743,Animalia,1,,2018-03-05T19:31:03.787+0000,2018-03-05T19:31:03.805+0000,2018-03-05T19:31:03.793+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Naim,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10748738', 'type': 'StillImage', 'title': 'USNMENT01044101'}]",,8.0,,http://n2t.net/ark:/65665/39537e03d-db77-47c3-aa97-14512a485802,Transcribed by digital volunteers Owen Bryant,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,O. Bryant,,[],,,"Bombus Latreille, 1802",,,,,,,220,Newfoundland and Labrador,1340278,GENUS,,PhysicalObject,,7.VIII.08,,1908
531,,,PRESERVED_SPECIMEN,,USNMENT1041486,Insecta,216,Entomology,,,1589.0,Canada,CA,[Not Stated],40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,7.0,56.5406,-61.6986,,,,220,1906,1908-08-07T00:00:00.000+0000,{},[],Apidae,4334,,1319611701,Bombus,Bombus,1340278,WGS84,GEOLocate,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, Newfoundland and Labrador, [Not Stated]",,http://n2t.net/ark:/65665/36a8ed605-7516-49e3-bbc4-5ec3b2aaa3f6,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,['TAXON_MATCH_HIGHERRANK'],1319611701,Animalia,1,,2018-03-05T17:36:02.291+0000,2018-03-05T17:37:22.113+0000,2018-03-05T17:36:02.295+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Naim,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10748743', 'type': 'StillImage', 'title': 'USNMENT01041486'}]",,8.0,,http://n2t.net/ark:/65665/36a8ed605-7516-49e3-bbc4-5ec3b2aaa3f6,Transcribed by digital volunteers Owen Bryant Coll & Donator,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,O. Bryant,,[],,,"Bombus Latreille, 1802",,,,,,,220,Newfoundland and Labrador,1340278,GENUS,,PhysicalObject,,7.VIII.08,,1908
532,,,PRESERVED_SPECIMEN,,Insect Collection 256601,Insecta,216,Insect Collection,,,,Canada,CA,,1,68513375-3aa5-4f6f-9975-d97d56c21d61,,,14.0,44.6,-65.75,,,,,1906,1908-07-14T00:00:00.000+0000,{},[],Apidae,4334,,436404513,Bombus,Bombus,1340278,WGS84,,,,,,,,[],,,INHS,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID']",436404513,Animalia,1,,2013-09-07T07:22:45.000+0000,2018-02-04T00:08:10.951+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,,Digby,,,,,7.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,US,fd0038d0-3e7b-11d9-8439-b8a03c50a862,,,[],,,"Bombus terricola Kirby, 1837",,,,Bombus terricola,1340493.0,terricola,,Nova Scotia,1340493,SPECIES,,,,,,1908
533,,,PRESERVED_SPECIMEN,,Insect Collection 249803,Insecta,216,Insect Collection,,,,Canada,CA,,1,68513375-3aa5-4f6f-9975-d97d56c21d61,,,14.0,44.6,-65.75,,,,,1906,1908-07-14T00:00:00.000+0000,{},[],Apidae,4334,,436299830,Bombus,Bombus,1340278,WGS84,,,,,,,,[],,,INHS,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID']",436299830,Animalia,1,,2013-09-07T07:22:34.000+0000,2018-02-04T00:07:53.853+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,,Digby,,,,,7.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,US,fd0038d0-3e7b-11d9-8439-b8a03c50a862,,,[],,,"Bombus vagans Smith, 1854",,,,Bombus vagans,1340472.0,vagans,,Nova Scotia,1340472,SPECIES,,,,,,1908
534,,,PRESERVED_SPECIMEN,,Insect Collection 243127,Insecta,216,Insect Collection,,,,Canada,CA,,1,68513375-3aa5-4f6f-9975-d97d56c21d61,,,15.0,44.6,-65.75,,,,,1906,1908-07-15T00:00:00.000+0000,{},[],Apidae,4334,,436292888,Bombus,Bombus,1340278,WGS84,,,,,,,,[],,,INHS,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID']",436292888,Animalia,1,,2013-09-07T07:22:33.000+0000,2018-02-04T00:07:52.539+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,,Digby,,,,,7.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,US,fd0038d0-3e7b-11d9-8439-b8a03c50a862,,,[],,,"Bombus ternarius Say, 1837",,,,Bombus ternarius,1340516.0,ternarius,,Nova Scotia,1340516,SPECIES,,,,,,1908
535,,,PRESERVED_SPECIMEN,,Insect Collection 243188,Insecta,216,Insect Collection,,,,Canada,CA,,1,68513375-3aa5-4f6f-9975-d97d56c21d61,,,15.0,44.6,-65.75,,,,,1906,1908-07-15T00:00:00.000+0000,{},[],Apidae,4334,,436292847,Bombus,Bombus,1340278,WGS84,,,,,,,,[],,,INHS,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID']",436292847,Animalia,1,,2013-09-07T07:22:33.000+0000,2018-02-04T00:07:52.765+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,,Digby,,,,,7.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,US,fd0038d0-3e7b-11d9-8439-b8a03c50a862,,,[],,,"Bombus ternarius Say, 1837",,,,Bombus ternarius,1340516.0,ternarius,,Nova Scotia,1340516,SPECIES,,,,,,1908
536,,,PRESERVED_SPECIMEN,,Insect Collection 334913,Insecta,216,Insect Collection,,,,Canada,CA,,1,68513375-3aa5-4f6f-9975-d97d56c21d61,,,1.0,43.66667,-79.41667,,,,,1906,1908-08-01T00:00:00.000+0000,{},[],Apidae,4334,,436477656,Bombus,Bombus,1340278,WGS84,,,,,,,,[],,,INHS,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID']",436477656,Animalia,1,,2013-09-07T07:22:51.000+0000,2018-02-03T23:05:42.926+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,,Toronto,,,,,8.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,US,fd0038d0-3e7b-11d9-8439-b8a03c50a862,,,[],,,"Bombus citrinus (Smith, 1854)",,,,Bombus citrinus,1340312.0,citrinus,,Ontario,1340312,SPECIES,,,,,,1908
537,,,PRESERVED_SPECIMEN,,Insect Collection 256616,Insecta,216,Insect Collection,,,,Canada,CA,,1,68513375-3aa5-4f6f-9975-d97d56c21d61,,,20.0,44.6,-65.75,,,,,1906,1908-07-20T00:00:00.000+0000,{},[],Apidae,4334,,436404539,Bombus,Bombus,1340278,WGS84,,,,,,,,[],,,INHS,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID']",436404539,Animalia,1,,2013-09-07T07:22:45.000+0000,2018-02-04T00:08:11.077+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,,Digby,,,,,7.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,US,fd0038d0-3e7b-11d9-8439-b8a03c50a862,,,[],,,"Bombus terricola Kirby, 1837",,,,Bombus terricola,1340493.0,terricola,,Nova Scotia,1340493,SPECIES,,,,,,1908
538,,,PRESERVED_SPECIMEN,,Insect Collection 256609,Insecta,216,Insect Collection,,,,Canada,CA,,1,68513375-3aa5-4f6f-9975-d97d56c21d61,,,15.0,44.6,-65.75,,,,,1906,1908-07-15T00:00:00.000+0000,{},[],Apidae,4334,,436404532,Bombus,Bombus,1340278,WGS84,,,,,,,,[],,,INHS,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID']",436404532,Animalia,1,,2013-09-07T07:22:45.000+0000,2018-02-04T00:08:11.068+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,,Digby,,,,,7.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,US,fd0038d0-3e7b-11d9-8439-b8a03c50a862,,,[],,,"Bombus terricola Kirby, 1837",,,,Bombus terricola,1340493.0,terricola,,Nova Scotia,1340493,SPECIES,,,,,,1908
539,,,PRESERVED_SPECIMEN,,Insect Collection 256592,Insecta,216,Insect Collection,,,,Canada,CA,,1,68513375-3aa5-4f6f-9975-d97d56c21d61,,,15.0,43.66667,-79.41667,,,,,1906,1908-08-15T00:00:00.000+0000,{},[],Apidae,4334,,436404502,Bombus,Bombus,1340278,WGS84,,,,,,,,[],,,INHS,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID']",436404502,Animalia,1,,2013-09-07T07:22:45.000+0000,2018-02-04T00:08:10.912+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,,Toronto,,,,,8.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,US,fd0038d0-3e7b-11d9-8439-b8a03c50a862,,,[],,,"Bombus terricola Kirby, 1837",,,,Bombus terricola,1340493.0,terricola,,Ontario,1340493,SPECIES,,,,,,1908
540,,,PRESERVED_SPECIMEN,,Insect Collection 243152,Insecta,216,Insect Collection,,,,Canada,CA,,1,68513375-3aa5-4f6f-9975-d97d56c21d61,,,13.0,44.6,-65.75,,,,,1906,1908-07-13T00:00:00.000+0000,{},[],Apidae,4334,,436292913,Bombus,Bombus,1340278,WGS84,,,,,,,,[],,,INHS,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID']",436292913,Animalia,1,,2013-09-07T07:22:33.000+0000,2018-02-04T00:07:52.413+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,,Digby,,,,,7.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,US,fd0038d0-3e7b-11d9-8439-b8a03c50a862,,,[],,,"Bombus ternarius Say, 1837",,,,Bombus ternarius,1340516.0,ternarius,,Nova Scotia,1340516,SPECIES,,,,,,1908
541,,,PRESERVED_SPECIMEN,,Insect Collection 243186,Insecta,216,Insect Collection,,,,Canada,CA,,1,68513375-3aa5-4f6f-9975-d97d56c21d61,,,14.0,44.6,-65.75,,,,,1906,1908-07-14T00:00:00.000+0000,{},[],Apidae,4334,,436292845,Bombus,Bombus,1340278,WGS84,,,,,,,,[],,,INHS,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID']",436292845,Animalia,1,,2013-09-07T07:22:33.000+0000,2018-02-04T00:07:53.199+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,,Digby,,,,,7.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,US,fd0038d0-3e7b-11d9-8439-b8a03c50a862,,,[],,,"Bombus ternarius Say, 1837",,,,Bombus ternarius,1340516.0,ternarius,,Nova Scotia,1340516,SPECIES,,,,,,1908
